actor_id,actor_name,degree_centrality,betweenness_centrality,degree
nm2796699,Jaime Alvarez,0.0001803914494452963,0.0,6
nm0541141,Ricardo Mamood-Vega,0.0001803914494452963,0.0,6
nm1721636,Jessica Pierson,9.019572472264814e-05,0.0,3
nm4668356,Alex Herlihy,9.019572472264814e-05,0.0,3
nm3396631,Beth Behrs,9.019572472264814e-05,0.0,3
nm1034352,Anne Curtis,0.00015032620787108024,2.4916938328899044e-05,5
nm1817740,Cristine Reyes,0.00015032620787108024,0.0,5
nm4068242,Billy T. Boyd,9.019572472264814e-05,0.0,3
nm3068246,Ivan Djurovic,9.019572472264814e-05,0.0,3
nm0410444,Rick Irwin,9.019572472264814e-05,0.0,3
nm0887110,Sanny van Heteren,9.019572472264814e-05,0.0,3
nm1513736,Sonia Couling,0.0001803914494452963,2.2375956609675982e-05,6
nm0998846,Alfredo Castro,0.00015032620787108024,3.5856656887278895e-08,5
nm0323483,Luis Gnecco,0.0002405219325937284,8.054668560982669e-06,8
nm3202512,Caroline Tillette,9.019572472264814e-05,0.0,3
nm0007154,Stephen Marcus,9.019572472264814e-05,0.0,3
nm1074204,Jade Carter,9.019572472264814e-05,0.0,3
nm3473968,Jessica Mills,9.019572472264814e-05,0.0,3
nm2209062,Robb Padgett,9.019572472264814e-05,0.0,3
nm3373248,Atsuko Okatsuka,0.0001803914494452963,1.987409726229952e-05,6
nm3374584,Cory Zacharia,0.0001803914494452963,0.00022815578085133564,6
nm3288486,Libby Woodbridge,9.019572472264814e-05,0.0,3
nm1745236,Roderick Hill,9.019572472264814e-05,0.0,3
nm0748270,John Rubinstein,9.019572472264814e-05,0.0,3
nm2644260,John Allen Phillips,9.019572472264814e-05,0.0,3
nm2758731,Lance Aaron,9.019572472264814e-05,0.0,3
nm2837894,Robbie Daymond,9.019572472264814e-05,0.0,3
nm0607175,James Morrison,0.0001803914494452963,2.5399433376476546e-05,6
nm0731634,Tony Roberts,9.019572472264814e-05,0.0,3
nm2326440,Cory Jacob,9.019572472264814e-05,0.0,3
nm1942808,Sophie Dee,0.0002705871741679444,0.00028361763268642604,9
nm0545622,Bruce Marchiano,0.0001803914494452963,8.615984903265552e-06,6
nm2294895,Laurence Fuller,9.019572472264814e-05,0.0,3
nm2807560,Annaleigh Ashford,9.019572472264814e-05,0.0,3
nm2421350,Ashley Lloyd,9.019572472264814e-05,0.0,3
nm4706089,Erin Hayes,9.019572472264814e-05,0.0,3
nm2628409,Rane Jameson,0.0001803914494452963,6.413831928631137e-05,6
nm0446964,Leonard Kelly-Young,9.019572472264814e-05,0.0,3
nm1074355,Conrad Pla,0.0001803914494452963,0.0,6
nm3857692,Alain Moussi,0.00045097862361324074,0.00012183844501715059,15
nm3829325,Dermai Zan Young,0.0001803914494452963,0.0,6
nm0714893,Dan Redican,0.0001803914494452963,0.0,6
nm4686126,Isaac Leyva,9.019572472264814e-05,0.0,3
nm4513448,David Carter-T,0.00015032620787108024,0.0,5
nm2356026,Bree Essrig,0.0002405219325937284,8.97855619600613e-05,8
nm2344243,Matthew Landon,0.00015032620787108024,0.0,5
nm4692308,Samuel Davis,0.0001803914494452963,9.491259415226011e-06,6
nm0226844,Richard Dillard,9.019572472264814e-05,0.0,3
nm1270009,Genesis Rodriguez,0.0002705871741679444,1.0834322514301366e-05,9
nm4691816,Sheila Etxeberría,9.019572472264814e-05,0.0,3
nm4692770,Mark Gotbaum,9.019572472264814e-05,0.0,3
nm4692419,Moshe Kessler,9.019572472264814e-05,0.0,3
nm1490564,Heather Andersen,9.019572472264814e-05,0.0,3
nm4750071,Matthew Rhode,9.019572472264814e-05,0.0,3
nm2677197,Collin Ware,9.019572472264814e-05,0.0,3
nm2518469,Victoria Broom,9.019572472264814e-05,0.0,3
nm3265106,Natalia Celino,9.019572472264814e-05,0.0,3
nm1891236,San Banarje,9.019572472264814e-05,0.0,3
nm3278655,Omar Scanu,9.019572472264814e-05,0.0,3
nm2284283,Maria Belyaeva,9.019572472264814e-05,0.0,3
nm3340823,Laurel Schroeder,9.019572472264814e-05,0.0,3
nm4696282,Eric Bryant,9.019572472264814e-05,0.0,3
nm4322472,Chad Eric Smith,9.019572472264814e-05,0.0,3
nm2837663,Ayesha Shiva,9.019572472264814e-05,0.0,3
nm3053884,Sean Elliot,9.019572472264814e-05,0.0,3
nm3585927,Rose Sirna,9.019572472264814e-05,0.0,3
nm1281943,Jimmy Gonzales,0.0001803914494452963,7.763721688191687e-06,6
nm0154146,Prasenjit Chatterjee,9.019572472264814e-05,0.0,3
nm1753311,Patrick Alparone,9.019572472264814e-05,0.0,3
nm1057319,Eric Holter,9.019572472264814e-05,0.0,3
nm0778616,Nick Scoggin,9.019572472264814e-05,0.0,3
nm4437204,Bill H. Bailey,9.019572472264814e-05,0.0,3
nm4380479,Kyle Dal Santo,9.019572472264814e-05,0.0,3
nm4700217,Matt Duffy,9.019572472264814e-05,0.0,3
nm2745463,Joey Bicicchi,9.019572472264814e-05,0.0,3
nm2705488,Erin Breen,0.00039084814046480863,0.00013797192230681474,13
nm0240445,Todd Duffey,9.019572472264814e-05,0.0,3
nm1971533,Arlene Santana,9.019572472264814e-05,0.0,3
nm0285890,Suzanne Ford,9.019572472264814e-05,0.0,3
nm4288440,Ronan Rees,9.019572472264814e-05,0.0,3
nm1797687,Derek Roché,9.019572472264814e-05,0.0,3
nm0653887,Ion Overman,9.019572472264814e-05,0.0,3
nm1906535,Courtney Ray Geigle,9.019572472264814e-05,0.0,3
nm4588704,Dallas Steinback,9.019572472264814e-05,0.0,3
nm4378785,Brandon Buescher,9.019572472264814e-05,0.0,3
nm4588509,Robert Du Haime,9.019572472264814e-05,0.0,3
nm3066909,Mishel Prada,9.019572472264814e-05,0.0,3
nm1195175,Jai Koutrae,9.019572472264814e-05,0.0,3
nm4715054,Logan Agayan,9.019572472264814e-05,0.0,3
nm3604014,Myles Tufts,9.019572472264814e-05,0.0,3
nm4455312,Blake Sheldon,9.019572472264814e-05,0.0,3
nm2113991,Megan Devine,9.019572472264814e-05,0.0,3
nm0778568,Edith Scob,9.019572472264814e-05,0.0,3
nm0849612,Antwon Tanner,0.0002705871741679444,5.234926693495394e-05,9
nm3180116,Gabriel Ellis,9.019572472264814e-05,0.0,3
nm4750093,Ethen Lane,9.019572472264814e-05,0.0,3
nm5108650,Greg Hovanessian,9.019572472264814e-05,0.0,3
nm8065502,Dempsey Bryk,9.019572472264814e-05,0.0,3
nm5397459,Daisy Ridley,0.0002705871741679444,1.673663463753962e-05,9
nm2473076,Niall Matter,9.019572472264814e-05,0.0,3
nm0910373,Stephen Walters,9.019572472264814e-05,0.0,3
nm3496119,Slyvia Louwers,0.00021045669101951234,0.0,7
nm2895964,Gaetano Averella,0.00021045669101951234,0.0,7
nm3329828,Jeanie M. Clark,0.00021045669101951234,0.0,7
nm2756518,Kelly Coston,0.00021045669101951234,0.0,7
nm4711292,Sam Gallant,0.00021045669101951234,0.0,7
nm3752712,Regina E. Guy,0.00021045669101951234,0.0,7
nm4710692,Dave Hollifield,0.00021045669101951234,0.0,7
nm0185078,Jennifer Elise Cox,9.019572472264814e-05,0.0,3
nm4981746,Boris Benkovski,9.019572472264814e-05,0.0,3
nm4982466,Eugenia Benkovski,9.019572472264814e-05,0.0,3
nm4981750,Jacob Benkovski,9.019572472264814e-05,0.0,3
nm2184443,Tini Tom,9.019572472264814e-05,0.0,3
nm0730191,David Robb,9.019572472264814e-05,0.0,3
nm3964617,Xaver Chris,9.019572472264814e-05,0.0,3
nm4651163,Bryan Manley Davis,9.019572472264814e-05,0.0,3
nm2315691,Vickie Hicks,9.019572472264814e-05,0.0,3
nm1616334,Elijah Alexander,9.019572472264814e-05,0.0,3
nm2778261,Kenton Duty,0.0002705871741679444,9.364700549274422e-06,9
nm0864541,Christopher Titus,9.019572472264814e-05,0.0,3
nm0703939,Molly C. Quinn,9.019572472264814e-05,0.0,3
nm3600675,Titus Makin Jr.,9.019572472264814e-05,0.0,3
nm0557287,Bryan Massey,0.0001803914494452963,5.7839936447299966e-05,6
nm2212031,Abby Elliott,9.019572472264814e-05,0.0,3
nm4761061,Ryan Kyle,0.0001803914494452963,0.0,6
nm4760869,Pharon McCall,0.0001803914494452963,0.0,6
nm3804812,Kymoura Kennedy,0.0001803914494452963,0.0,6
nm4407926,Patreice Manders,0.0001803914494452963,0.0,6
nm4644738,Daniel Evans,0.0001803914494452963,0.0,6
nm4716680,Barry Shine,0.0001803914494452963,0.0,6
nm1417392,Adam Wingard,0.0001803914494452963,2.045655295110451e-05,6
nm1440023,Simon Barrett,9.019572472264814e-05,0.0,3
nm3608975,Caroline White,0.0001803914494452963,9.100214977672727e-06,6
nm4106534,Kielah Fitch,9.019572472264814e-05,0.0,3
nm2681362,Verdi Solaiman,9.019572472264814e-05,0.0,3
nm2523085,Ario Bayu,9.019572472264814e-05,0.0,3
nm2059117,Robert Kazinsky,9.019572472264814e-05,0.0,3
nm0937384,Bess Wohl,9.019572472264814e-05,0.0,3
nm4722699,Daniel Butter,6.01304831484321e-05,0.0,2
nm1386740,Dani Palmer,6.01304831484321e-05,0.0,2
nm13743924,Rakesh Babu,0.0001803914494452963,0.0,6
nm3866466,Rubina Dilaik,0.0001803914494452963,0.0,6
nm1381801,Hiten Tejwani,0.0002705871741679444,1.6143841830421782e-05,9
nm13743920,Swastik Tiwari,0.0001803914494452963,0.0,6
nm0451425,Kulbhushan Kharbanda,0.0001803914494452963,0.0,6
nm12504108,Abhishek Anand,0.0001803914494452963,0.0,6
nm4680539,Judd Einan,3.006524157421605e-05,0.0,1
nm4111426,Holly Taylor,0.0001803914494452963,0.00018272066911849836,6
nm4742517,Olivia Rose Keegan,0.0001803914494452963,4.023974333846549e-05,6
nm4722119,Ruth Lordan,9.019572472264814e-05,0.0,3
nm4342511,Peter Danbury,9.019572472264814e-05,0.0,3
nm4365439,Brent Latchaw,9.019572472264814e-05,0.0,3
nm0947490,J.R. Yenque,0.00039084814046480863,0.0016074069153624252,13
nm3180325,David Fernandez Jr.,0.0001803914494452963,0.0006103635221915239,6
nm2189611,Melina Lizette,9.019572472264814e-05,0.0,3
nm1395602,Allen Leech,0.0001803914494452963,1.5132153104035672e-06,6
nm4459646,Paymon Seyedi,9.019572472264814e-05,0.0,3
nm4724045,Daniel Bailey,9.019572472264814e-05,0.0,3
nm1503403,Shane Carruth,9.019572472264814e-05,0.0,3
nm1368731,Sumanth,0.0001803914494452963,3.7959467804643866e-05,6
nm8609330,Khushi Hajare,9.019572472264814e-05,0.0,3
nm2847166,Siddarth Jadhav,9.019572472264814e-05,0.0,3
nm3538289,Maximilian Harnisch,9.019572472264814e-05,0.0,3
nm1576916,Samuli Vauramo,9.019572472264814e-05,0.0,3
nm3276402,Kathryn Henderson,0.0001803914494452963,0.0,6
nm4725399,Quentin Hirsley,0.0001803914494452963,0.0,6
nm2081545,Jim Jacob,0.0001803914494452963,0.0,6
nm2706342,Thomas J. Madden,0.0001803914494452963,0.0,6
nm1533122,Jyoti Subhash,9.019572472264814e-05,0.0,3
nm0618936,Usha Nadkarni,9.019572472264814e-05,0.0,3
nm0701504,Elana Krausz,9.019572472264814e-05,0.0,3
nm10104152,Tatum Matthews,9.019572472264814e-05,0.0,3
nm1382907,Sinda Nichols,9.019572472264814e-05,0.0,3
nm10944474,David Girard,9.019572472264814e-05,0.0,3
nm0021203,Lisa Nanette Allender,9.019572472264814e-05,0.0,3
nm7590022,Nic Caruccio,9.019572472264814e-05,0.0,3
nm6057508,Ethan Daniel Corbett,9.019572472264814e-05,0.0,3
nm4346467,Christopher Kozak,6.01304831484321e-05,0.0,2
nm0007040,Craig Williams,6.01304831484321e-05,0.0,2
nm2762369,Onni Tommila,9.019572472264814e-05,0.0,3
nm4512899,Ruby Davenport,9.019572472264814e-05,0.0,3
nm4114154,D.L. Diltz,9.019572472264814e-05,0.0,3
nm3012077,Shawn Dunbar,9.019572472264814e-05,0.0,3
nm4113386,Patricia Paolella,0.0001803914494452963,0.0,6
nm4074817,Victoria Lachelle,0.0001803914494452963,0.0,6
nm4729553,Jen Stokka,0.0001803914494452963,0.0,6
nm3733397,Stephen Shoemaker,0.0001803914494452963,0.0,6
nm4734719,Tara Schaffer,0.0001803914494452963,0.0,6
nm3950556,Ben Mark,0.0001803914494452963,0.0,6
nm4730363,Isaac DeGroot,9.019572472264814e-05,0.0,3
nm4730394,Lisa Shafer,9.019572472264814e-05,0.0,3
nm3669541,Michael Kampa,9.019572472264814e-05,0.0,3
nm2633869,Michael Brenholt,9.019572472264814e-05,0.0,3
nm2639593,Nathan Christopher,9.019572472264814e-05,0.0,3
nm1004112,Cam'ron,0.0001803914494452963,1.3950155681557225e-05,6
nm4006608,Chloe Pirrie,9.019572472264814e-05,0.0,3
nm1152798,Joseph Mawle,0.0003307176573163765,1.5083149177686476e-05,11
nm4730783,Perla Rodríguez,9.019572472264814e-05,0.0,3
nm4354169,Silas Yelich,9.019572472264814e-05,0.0,3
nm0522827,Maggie Low,9.019572472264814e-05,0.0,3
nm5744804,Deb Monteith,9.019572472264814e-05,0.0,3
nm4420277,Tien T. Le,9.019572472264814e-05,0.0,3
nm4420587,Kenney Dorcely,0.0002705871741679444,0.0,9
nm4420699,Jay Karales,0.0004810438651874568,0.00039085989176187617,16
nm4731644,Alyssa Doherty,9.019572472264814e-05,0.0,3
nm4732532,Jessica Clifton,0.00021045669101951234,0.0,7
nm4630008,Ben Rickles,9.019572472264814e-05,0.0,3
nm4731348,Jesse Rudoy,9.019572472264814e-05,0.0,3
nm5867620,Sydney Agudong,9.019572472264814e-05,0.0,3
nm0070452,Candace Kita,9.019572472264814e-05,0.0,3
nm0516020,Vincent Riotta,9.019572472264814e-05,0.0,3
nm1555255,John T. Woods,0.0001803914494452963,0.0002081541865080516,6
nm4732954,Mason Coleman,9.019572472264814e-05,0.0,3
nm3055838,Olivia Aupperlee,9.019572472264814e-05,0.0,3
nm4137601,Ereka Lin,9.019572472264814e-05,0.0,3
nm0031055,Pete Antico,9.019572472264814e-05,0.0,3
nm1998395,J.P. Epstein,9.019572472264814e-05,0.0,3
nm1802209,Nick Kroll,0.0002705871741679444,8.593606846180944e-06,9
nm3505524,Amber Snook,0.0002405219325937284,0.0,8
nm3523583,Andrew Baltes,0.0002705871741679444,6.345537447880579e-06,9
nm1555494,Meredith Host,0.0002705871741679444,6.054884602881919e-07,9
nm3530100,Kurt Indovina,0.0002405219325937284,0.0,8
nm0561618,Heather Maxon,0.0002405219325937284,0.0,8
nm3211868,Katherine Cunningham,9.019572472264814e-05,0.0,3
nm2326897,Nick Thune,0.0002705871741679444,1.4539072189645587e-05,9
nm4762421,Perry Frost,9.019572472264814e-05,0.0,3
nm4649569,Will Schwab,9.019572472264814e-05,0.0,3
nm2926917,George McCluskey,9.019572472264814e-05,0.0,3
nm0565774,Rowe David McClelland,9.019572472264814e-05,0.0,3
nm2976580,Jessie Buckley,0.0004209133820390247,9.955306058001642e-06,14
nm4719863,George Thomas,0.0001803914494452963,5.244666594405133e-06,6
nm1462958,Bryan Craig,9.019572472264814e-05,0.0,3
nm3615216,Charlie Harmony,0.00039084814046480863,0.0,13
nm3923710,Natasha Khawja,0.0002405219325937284,0.0,8
nm4740455,Daniel Khawaja,0.0002405219325937284,0.0,8
nm4073653,Victoria Antionette,0.0002405219325937284,0.0,8
nm4545303,Areti Athanasopoulos,0.00039084814046480863,0.0,13
nm4740095,Billy Sorapod Benjauthrit,0.0002405219325937284,0.0,8
nm3443524,Rebecca Brudzynski,0.0002405219325937284,0.0,8
nm4740480,Keoni Carew,0.0002405219325937284,0.0,8
nm5071841,Alexandra Harris,9.019572472264814e-05,0.0,3
nm0572629,Paul Anthony McLean,9.019572472264814e-05,0.0,3
nm5071580,Laura Hercha,9.019572472264814e-05,0.0,3
nm0859772,Tim Thomerson,0.0002705871741679444,4.567682612761841e-05,9
nm4776286,Sheila Atkinson,9.019572472264814e-05,0.0,3
nm4219564,Ashleigh Craig,9.019572472264814e-05,0.0,3
nm3089858,Cody Hamilton,9.019572472264814e-05,0.0,3
nm3706952,Crystal Reed,9.019572472264814e-05,0.0,3
nm4576872,Nancy Nave,9.019572472264814e-05,0.0,3
nm2106945,Shane Jacobsen,9.019572472264814e-05,0.0,3
nm4711616,Jillian Morgese,9.019572472264814e-05,0.0,3
nm3241371,Clare Bowen,9.019572472264814e-05,0.0,3
nm1743029,Salome Mulugeta,9.019572472264814e-05,0.0,3
nm0816648,Ryan Spahn,0.0001803914494452963,5.541844958826667e-06,6
nm1719383,Larisa Polonsky,9.019572472264814e-05,0.0,3
nm3843626,John Jillard Sr.,9.019572472264814e-05,0.0,3
nm4779105,Kimberly Bada,9.019572472264814e-05,0.0,3
nm2080964,Lamar Bumbrey,9.019572472264814e-05,0.0,3
nm4743536,Christa Davis,0.0002705871741679444,0.0,9
nm1548757,Kristen DeLuca,0.0006915005562069691,5.255314742645217e-05,23
nm2843796,Alexander Aquino-Kaljakin,0.0002705871741679444,0.0,9
nm3629274,Lenny Porterfield,0.0002705871741679444,0.0,9
nm4552568,Jade Varez,0.0002705871741679444,0.0,9
nm0645803,Anthony Okungbowa,0.0002705871741679444,2.332991777906152e-05,9
nm2101426,Bukky Ajayi,9.019572472264814e-05,0.0,3
nm0672422,André Penvern,9.019572472264814e-05,0.0,3
nm2825507,Mitch Ryan,9.019572472264814e-05,0.0,3
nm7107400,Ramiro Rodriguez,9.019572472264814e-05,0.0,3
nm1794849,Carlos Pratts,9.019572472264814e-05,0.0,3
nm0687694,Maryann Plunkett,0.0001803914494452963,3.828108192467265e-05,6
nm2358356,Sasha Jackson,0.0001803914494452963,3.9508789128784235e-06,6
nm3071043,Ariana Madix,9.019572472264814e-05,0.0,3
nm4646498,Madelon Lane,9.019572472264814e-05,0.0,3
nm2484864,Lisa Berry,9.019572472264814e-05,0.0,3
nm2669917,Austin Adams,0.00021045669101951234,0.0,7
nm4752404,Carmen Geraci,0.00021045669101951234,0.0,7
nm4752296,Mark Nutter,0.00021045669101951234,0.0,7
nm4752840,Benjamin Bynum,0.00021045669101951234,0.0,7
nm2529624,Ivy Girdwood,9.019572472264814e-05,0.0,3
nm3493279,Sarah Paul Ocampo,9.019572472264814e-05,0.0,3
nm1457178,Peter Pentz,9.019572472264814e-05,0.0,3
nm5685898,Mindy Burnette,6.01304831484321e-05,0.0,2
nm4753038,Chad Costantino,6.01304831484321e-05,0.0,2
nm2540339,Rachel Korine,0.0001803914494452963,1.3747991124082551e-05,6
nm2092835,Tom Payne,0.0002705871741679444,1.8963872251060877e-05,9
nm2050746,Emma Catherine Rigby,0.0001803914494452963,3.6480581904391396e-06,6
nm1221863,Michael Stahl-David,0.0002705871741679444,3.225046720674866e-05,9
nm3033454,Ismael Cruz Cordova,9.019572472264814e-05,0.0,3
nm0325707,Meta Golding,0.0001803914494452963,3.259901645610552e-05,6
nm4757237,Asia Queen,9.019572472264814e-05,0.0,3
nm1874540,David W. Ross,9.019572472264814e-05,0.0,3
nm3443406,Brent Chase,9.019572472264814e-05,0.0,3
nm2823654,Katie Savoy,0.0001803914494452963,8.568350707499942e-06,6
nm4555699,Bradley Michael Arner,9.019572472264814e-05,0.0,3
nm4168345,Kelly Rogers,9.019572472264814e-05,0.0,3
nm4620020,David Gilmore,9.019572472264814e-05,0.0,3
nm2482391,Nora Arnezeder,0.0001803914494452963,2.966328853870456e-06,6
nm1760388,America Olivo,9.019572472264814e-05,0.0,3
nm0368971,Eriko Hatsune,9.019572472264814e-05,0.0,3
nm4266979,Susie Duecker,9.019572472264814e-05,0.0,3
nm0703946,Patricia Quinn,9.019572472264814e-05,0.0,3
nm4401889,Sathish Neenasam,0.0003307176573163765,1.8345499499886465e-05,11
nm7181957,Vasishta N. Simha,0.00021045669101951234,2.0568722588254926e-06,7
nm11441123,Raksha Somashekhar,9.019572472264814e-05,0.0,3
nm2651823,Patrick Rutnam,9.019572472264814e-05,0.0,3
nm1594347,Frederick-James Koch,9.019572472264814e-05,0.0,3
nm0011309,Rob Adams,0.00021045669101951234,0.0,7
nm6717012,Maya Butler,0.00021045669101951234,0.0,7
nm2467078,Ted Ferguson,0.00030065241574216047,2.7196322380245192e-05,10
nm2524047,Holly Weber,0.00021045669101951234,0.0,7
nm5072308,Consuelo Vega,0.00021045669101951234,0.0,7
nm2015221,Calvin Lee Reeder,9.019572472264814e-05,0.0,3
nm6208299,Myrom Kingery,9.019572472264814e-05,0.0,3
nm11410751,Vaune Suitt,9.019572472264814e-05,0.0,3
nm4214874,Daniel O'Reilly,0.0001803914494452963,1.219650742880908e-05,6
nm2666746,Max Deacon,9.019572472264814e-05,0.0,3
nm3018179,Raymond Mamrak,9.019572472264814e-05,0.0,3
nm2068197,Courtney Baxter,9.019572472264814e-05,0.0,3
nm2280521,Ashley C. Williams,0.0001803914494452963,9.358403360007115e-06,6
nm8494247,Morgan Patterson,9.019572472264814e-05,0.0,3
nm0868957,Joe Torry,0.0001803914494452963,7.027953183100373e-06,6
nm1901842,Dichen Lachman,9.019572472264814e-05,0.0,3
nm8960303,Azeem Vecchio,9.019572472264814e-05,0.0,3
nm0220183,Émilie Dequenne,9.019572472264814e-05,0.0,3
nm4765455,Karl Miller,9.019572472264814e-05,0.0,3
nm4764821,Tito DeLong,9.019572472264814e-05,0.0,3
nm3211506,Samuel Hunt,0.0002705871741679444,4.891805985942928e-05,9
nm2864505,Elizabeth McLaughlin,9.019572472264814e-05,0.0,3
nm0681844,Marc Pickering,9.019572472264814e-05,0.0,3
nm2768297,Grace Vallorani,9.019572472264814e-05,0.0,3
nm2440258,Martin Fisher,9.019572472264814e-05,0.0,3
nm0373410,Deborah Hedwall,9.019572472264814e-05,0.0,3
nm3725817,Tasso Feldman,9.019572472264814e-05,0.0,3
nm3500206,Ted Feldman,9.019572472264814e-05,0.0,3
nm0125148,Tom Butler,9.019572472264814e-05,0.0,3
nm3517687,Joshua Koopman,0.00015032620787108024,0.0,5
nm1490478,Nicole Steinwedell,0.00015032620787108024,0.0,5
nm2556731,Marnie Schulenburg,0.00015032620787108024,0.0,5
nm0420564,Tobias Jelinek,0.0002405219325937284,0.000469557234832049,8
nm12941615,Denzell Dandridge,9.019572472264814e-05,0.0,3
nm9499786,Nikia Briggs Kia B,9.019572472264814e-05,0.0,3
nm13136791,Eriyon Adams,9.019572472264814e-05,0.0,3
nm2930503,Jack Reynor,0.000631370073058537,9.30224579648352e-05,21
nm3638183,Rachel Adedeji,9.019572472264814e-05,0.0,3
nm6449831,Evlyne Oyedokun,9.019572472264814e-05,0.0,3
nm3419645,Mariana Evans,9.019572472264814e-05,0.0,3
nm0365406,Tonya L. Harris,9.019572472264814e-05,0.0,3
nm11335688,Justin Armistead,9.019572472264814e-05,0.0,3
nm11927892,Josephine Bullock,9.019572472264814e-05,0.0,3
nm13305153,Tim Dorsey,9.019572472264814e-05,0.0,3
nm4160628,Aurelia Riley,9.019572472264814e-05,0.0,3
nm2482839,Patrick Flanagan,0.0001803914494452963,6.091304474293863e-06,6
nm4778310,Ryan Quinn Smith,9.019572472264814e-05,0.0,3
nm4452739,Paul Brennan,0.00015032620787108024,0.0,5
nm4811165,Kim Driver,0.0002705871741679444,0.00015914695833390958,9
nm4834553,Stuart Adams,0.00015032620787108024,0.0,5
nm3720875,Amar Adatia,0.0004810438651874568,0.0023268464995993025,16
nm1497579,Don Allen,0.00015032620787108024,0.0,5
nm1901611,Alexandra Ackerman,9.019572472264814e-05,0.0,3
nm0687443,Jack Plotnick,0.0001803914494452963,1.7097754494473218e-05,6
nm3283319,Ted Jonas,9.019572472264814e-05,0.0,3
nm3004325,Skylan Brooks,9.019572472264814e-05,0.0,3
nm3219917,Ethan Dizon,9.019572472264814e-05,0.0,3
nm3731645,Laura Waddell,9.019572472264814e-05,0.0,3
nm1418068,Rachel Rath,9.019572472264814e-05,0.0,3
nm4754877,Lindsay Smith,9.019572472264814e-05,0.0,3
nm4777074,Ryan Christopher Kotack,9.019572472264814e-05,0.0,3
nm12473917,Shoban,9.019572472264814e-05,0.0,3
nm3152258,Tara-Nicole Azarian,9.019572472264814e-05,0.0,3
nm1949630,John Foutz,9.019572472264814e-05,0.0,3
nm4718124,Caitlin Stainken,0.0002405219325937284,7.237677655213337e-07,8
nm4863529,Kurt Chiang,9.019572472264814e-05,0.0,3
nm4782534,Melissa Garin,0.0001803914494452963,0.0,6
nm4781781,Andrew Porter,0.0001803914494452963,0.0,6
nm2017765,Dollie Runyan,0.0001803914494452963,0.0,6
nm4781387,Kristine Williams Boswell,0.0001803914494452963,0.0,6
nm4782367,Gerhard Wolter,0.0001803914494452963,0.0,6
nm4782155,Melissa Young,0.0001803914494452963,0.0,6
nm1842339,Alec Page,0.0001803914494452963,0.0,6
nm0021347,Ali Allie,0.0001803914494452963,0.0,6
nm4781480,Gary Wayne Ferris,0.0001803914494452963,0.0,6
nm4781862,Kathleen Labor,0.0001803914494452963,0.0,6
nm1550476,Rosemary Maciel,0.0001803914494452963,0.0,6
nm2796745,Adam Devine,0.0007215657977811852,0.00030082529976444483,24
nm4901019,Taylor Nicole Adams,0.0001202609662968642,0.0,4
nm1070765,Bob Dennis,0.0004209133820390247,5.5346481054106905e-06,14
nm4122898,Ashley Galloway,0.0001202609662968642,0.0,4
nm4520905,Sarah Sutherland,0.0002705871741679444,7.965034255691438e-05,9
nm3751361,Charles Duran,9.019572472264814e-05,0.0,3
nm2796058,Rebekah Kennedy,0.0002705871741679444,8.496373145188587e-05,9
nm3777914,Matthew Williamson,0.0001803914494452963,0.0,6
nm1490448,Chuck Roy,0.0001803914494452963,0.0,6
nm1036135,Aaron Trainor,0.0001803914494452963,0.0,6
nm4785582,Harper Issacs,0.00039084814046480863,2.351278815200978e-05,13
nm0232319,Robert Donavan,0.00039084814046480863,2.351278815200978e-05,13
nm1940981,Cameron Bass-Jackson,0.00021045669101951234,0.0,7
nm4127340,Tamas Birinyi,0.00021045669101951234,0.0,7
nm3213248,Timothy Daniel Daly,0.00039084814046480863,2.351278815200978e-05,13
nm3704547,Allie Haze,0.00039084814046480863,2.351278815200978e-05,13
nm1060691,Caroline Fogarty,9.019572472264814e-05,0.0,3
nm1048246,Bonnie McNeil,9.019572472264814e-05,0.0,3
nm4784888,Laurel Porter,9.019572472264814e-05,0.0,3
nm3005520,Manal El-Feitury,9.019572472264814e-05,0.0,3
nm4166623,Mya-Lecia Naylor,9.019572472264814e-05,0.0,3
nm5441137,Julian Kostov,9.019572472264814e-05,0.0,3
nm2908492,Grant Harvey,0.0002405219325937284,5.373554406060016e-05,8
nm0733218,Ian Robison,9.019572472264814e-05,0.0,3
nm6236783,Owen Vaccaro,9.019572472264814e-05,0.0,3
nm3369215,Dewshane Williams,9.019572472264814e-05,0.0,3
nm4045841,Lamar Johnson,0.0001803914494452963,1.664007997829521e-05,6
nm0500976,Gilles Lellouche,0.0002705871741679444,2.021428232003925e-05,9
nm2588665,Tahar Rahim,0.0002705871741679444,1.1185052969945342e-05,9
nm2454487,Raphaëlle Agogué,9.019572472264814e-05,0.0,3
nm2339680,Nick Nevern,0.0001803914494452963,1.3934116694306845e-05,6
nm1807645,Peter Barrett,9.019572472264814e-05,0.0,3
nm3816797,Will Peltz,0.0001803914494452963,1.174036925189487e-05,6
nm1705090,Katie Lowes,9.019572472264814e-05,0.0,3
nm8134566,Angela Ko,9.019572472264814e-05,0.0,3
nm14494790,Dave Anderson,9.019572472264814e-05,0.0,3
nm4790845,Erica Tortolano,0.0002405219325937284,0.0,8
nm2973389,Heleya de Barros,0.0002405219325937284,0.0,8
nm3681132,Sarah M. Hines,0.0002405219325937284,0.0,8
nm2631935,Becca Murray,0.0002405219325937284,0.0,8
nm2481745,Lenox Myette,0.0002405219325937284,0.0,8
