actor_id,actor_name,genres
nm5422980,Erin R. Ryan,['Horror']
nm4499982,Iabou Windimere,['Horror']
nm5226061,Haley Madison,['Horror']
nm5964661,Joni Durian,['Horror']
nm5323995,Mason Dye,['Drama']
nm3965888,Ryan Munzert,['Drama']
nm0001309,Anthony Michael Hall,['Drama']
nm3031063,Katherine McNamara,['Drama']
nm4921260,Dulquer Salmaan,"['Comedy', 'Drama', 'Romance']"
nm4028885,Nivin Pauly,"['Comedy', 'Drama', 'Romance']"
nm2601111,Nazriya Nazim,"['Comedy', 'Drama', 'Romance']"
nm1335704,Fahadh Faasil,"['Comedy', 'Drama', 'Romance']"
nm0004738,Catherine Bell,['Comedy']
nm0000555,Judd Nelson,['Comedy']
nm0002073,Lou Ferrigno,['Comedy']
nm0281167,Joe Flanigan,['Comedy']
nm0788335,Michael Shannon,['Comedy']
nm0339460,Judy Greer,['Comedy']
nm0000579,Ron Perlman,['Comedy']
nm0376716,Christina Hendricks,['Comedy']
nm1089325,Munro Chambers,"['Action', 'Adventure', 'Comedy']"
nm0495799,Laurence Leboeuf,"['Action', 'Adventure', 'Comedy']"
nm0000461,Michael Ironside,"['Action', 'Adventure', 'Comedy']"
nm1249752,Edwin Wright,"['Action', 'Adventure', 'Comedy']"
nm0641097,Gail O'Grady,['Thriller']
nm0613147,Lochlyn Munro,['Thriller']
nm0000448,Lance Henriksen,['Thriller']
nm1269155,Denyce Lawton,['Thriller']
nm0001166,James Duval,"['Crime', 'Horror', 'Thriller']"
nm6201454,Sarunas J. Jackson,"['Crime', 'Horror', 'Thriller']"
nm3187735,LaToya Tonodeo,"['Crime', 'Horror', 'Thriller']"
nm0002365,Dionysio Basco,"['Crime', 'Horror', 'Thriller']"
nm6434647,Zoey Wang,['Horror']
nm6748708,Enna Dubinina,['Horror']
nm1958030,Bill Finkbiner,['Horror']
nm4038904,Regan Gillam,['Horror']
nm2278431,Joe Hammerstone,['Horror']
nm6748707,Jaslene Hong,['Horror']
nm0827026,Guy Stephens,['Horror']
nm5396009,Morgana Strange,['Horror']
nm8071577,Jacqueline Olivia Valera,['Horror']
nm3175230,Kalabhavan Shajohn,"['Drama', 'Romance']"
nm0226770,Dileep,"['Drama', 'Romance']"
nm7146337,Keerthy Suresh,"['Drama', 'Romance']"
nm0741429,Honey Rose,"['Drama', 'Romance']"
nm1066795,Vijayaraghavan,"['Drama', 'Romance']"
nm2241427,Suraj Venjaramoodu,"['Drama', 'Romance']"
nm6441988,Likshots,"['Action', 'Crime', 'Drama']"
nm0260348,Roberto Escobar,"['Action', 'Crime', 'Drama']"
nm1755678,Akim Black,"['Action', 'Crime', 'Drama']"
nm0085837,Michael Blackson,"['Action', 'Crime', 'Drama']"
nm11566372,DetailDaTruth,"['Action', 'Crime', 'Drama']"
nm0406975,Rhys Ifans,"['Comedy', 'Drama', 'Music']"
nm1017334,Juno Temple,"['Comedy', 'Drama', 'Music']"
nm5451410,Jack Kilmer,"['Comedy', 'Drama', 'Music']"
nm1507857,Keir Gilchrist,"['Comedy', 'Drama', 'Music']"
nm2618512,Stef Dawson,"['Drama', 'Romance']"
nm0046112,Penn Badgley,"['Drama', 'Romance']"
nm0454236,Richard Kind,"['Drama', 'Romance']"
nm4538513,Clifton Dunn,"['Drama', 'Romance']"
nm2820036,W. Keith Scott,"['Action', 'Drama', 'Horror']"
nm5030215,Velta Moore,"['Action', 'Drama', 'Horror']"
nm6500293,Elizabeth Gmaz,"['Action', 'Drama', 'Horror']"
nm2724999,Mike Sutton,"['Action', 'Drama', 'Horror']"
nm4588213,Donald Imm,"['Action', 'Drama', 'Horror']"
nm5691353,Hunter Wieczorek,"['Action', 'Horror', 'Thriller']"
nm5686541,Jessica Kabasinski,"['Action', 'Horror', 'Thriller']"
nm0357405,Donna Hamblin,"['Action', 'Horror', 'Thriller']"
nm0820580,Jasmin St. Claire,"['Action', 'Horror', 'Thriller']"
nm0624178,Lisa Neeld,"['Action', 'Horror', 'Thriller']"
nm0244740,Deborah Dutch,"['Action', 'Horror', 'Thriller']"
nm4907463,Frederick Williams,"['Action', 'Horror', 'Thriller']"
nm4757389,Jawn Gross,"['Action', 'Horror', 'Thriller']"
nm4859958,Lauren Kinsella,"['Comedy', 'Drama']"
nm0318821,Aidan Gillen,"['Comedy', 'Drama']"
nm2233731,Niamh Shaw,"['Comedy', 'Drama']"
nm0602968,Seamus Moran,"['Comedy', 'Drama']"
nm3315894,Varun Dhawan,"['Action', 'Crime', 'Drama']"
nm1596350,Nawazuddin Siddiqui,"['Action', 'Crime', 'Drama']"
nm4417069,Yami Gautam,"['Action', 'Crime', 'Drama']"
nm4806622,Huma Qureshi,"['Action', 'Crime', 'Drama']"
nm1303433,John Abraham,"['Action', 'Adventure', 'Comedy']"
nm3315894,Varun Dhawan,"['Action', 'Adventure', 'Comedy']"
nm2596365,Jacqueline Fernandez,"['Action', 'Adventure', 'Comedy']"
nm0451379,Akshaye Khanna,"['Action', 'Adventure', 'Comedy']"
nm0709359,Ashutosh Rana,"['Drama', 'Romance']"
nm3170495,Ali Fazal,"['Drama', 'Romance']"
nm0592799,Sanjay Mishra,"['Drama', 'Romance']"
nm7744845,Shraddha Srinath,"['Drama', 'Romance']"
nm6441118,Yared Tesfaye,['Drama']
nm6441117,Sammy Bekele,['Drama']
nm6441113,Tati Daniel,['Drama']
nm3686136,Nahor Solomon,['Drama']
nm6406827,Seim Solomon,['Drama']
nm6441112,Samrawit Teddy,['Drama']
nm6441111,Danny Teklu,['Drama']
nm6441115,Bella Tesfaye,['Drama']
nm6441116,Lorenzo Tesfaye,['Drama']
nm0261805,Erik Estrada,"['Comedy', 'Family', 'Musical']"
nm0880820,Andy Umberger,"['Comedy', 'Family', 'Musical']"
nm0619365,Rob Nagle,"['Comedy', 'Family', 'Musical']"
nm0935042,Wally Wingert,"['Comedy', 'Family', 'Musical']"
nm0000158,Tom Hanks,"['Drama', 'History', 'Thriller']"
nm0753314,Mark Rylance,"['Drama', 'History', 'Thriller']"
nm0000257,Alan Alda,"['Drama', 'History', 'Thriller']"
nm0752407,Amy Ryan,"['Drama', 'History', 'Thriller']"
nm4267230,Mikayla Gibson,['Thriller']
nm0328954,Omar Gooding,['Thriller']
nm5255291,Joey Bell,['Thriller']
nm1881723,David Brown,['Thriller']
nm3981484,Asif Ali,['Drama']
nm5732706,Aparna Gopinath,['Drama']
nm5444787,Vijay Babu,['Drama']
nm1368581,Salim Kumar,['Drama']
nm2721948,Sherry Morris,"['Drama', 'Family']"
nm0741461,Jeff Rose,"['Drama', 'Family']"
nm6453300,Craig Bryant Belwood,"['Drama', 'Family']"
nm5125652,Diana Schmitt,"['Drama', 'Family']"
nm0080238,Tanikella Bharani,['Horror']
nm7179502,Swathi Deekshith,['Horror']
nm6444197,Swati Dixit,['Horror']
nm0695253,Aahuthi Prasad,['Horror']
nm0792116,Jimmy Shergill,"['Drama', 'Thriller']"
nm1963822,Mohit Marwah,"['Drama', 'Thriller']"
nm6442009,Kiara Advani,"['Drama', 'Thriller']"
nm6444303,Vijender Singh,"['Drama', 'Thriller']"
nm4216406,Bryce Draper,"['Action', 'Horror', 'Sport']"
nm2238248,Natalie Burn,"['Action', 'Horror', 'Sport']"
nm0557567,Luke Massy,"['Action', 'Horror', 'Sport']"
nm1816876,Ignacia Allamand,"['Action', 'Horror', 'Sport']"
nm9864675,Gwen Elizabeth Duchon,"['Comedy', 'Romance']"
nm1843026,Gillian Jacobs,"['Comedy', 'Romance']"
nm1143861,Michaela Watkins,"['Comedy', 'Romance']"
nm4662098,Phoebe Robinson,"['Comedy', 'Romance']"
nm1468541,Steve Stanulis,"['Comedy', 'Drama', 'Family']"
nm0001235,William Forsythe,"['Comedy', 'Drama', 'Family']"
nm0000707,Sean Young,"['Comedy', 'Drama', 'Family']"
nm0000286,Stephen Baldwin,"['Comedy', 'Drama', 'Family']"
nm0767445,Stelio Savante,"['Comedy', 'Drama']"
nm2608561,Autumn Withers,"['Comedy', 'Drama']"
nm0256297,Gideon Emery,"['Comedy', 'Drama']"
nm1225333,Timothy Brennen,"['Comedy', 'Drama']"
nm0962261,Will Kemp,"['Comedy', 'Crime', 'Thriller']"
nm6446224,Brinna Kelly,"['Comedy', 'Crime', 'Thriller']"
nm0001235,William Forsythe,"['Comedy', 'Crime', 'Thriller']"
nm0000653,Brent Spiner,"['Comedy', 'Crime', 'Thriller']"
nm0036553,Mark Arnold,"['Comedy', 'Drama', 'Horror']"
nm6446967,Matthew Avery,"['Comedy', 'Drama', 'Horror']"
nm5479988,Phoebe Batteson-Brown,"['Comedy', 'Drama', 'Horror']"
nm6446969,Tabitha Combe,"['Comedy', 'Drama', 'Horror']"
nm5042825,Anna Rizzo,"['Comedy', 'Horror']"
nm2440492,Sarah Nicklin,"['Comedy', 'Horror']"
nm6088090,Tobias Wilson,"['Comedy', 'Horror']"
nm5382258,Jose Guns Alves,"['Comedy', 'Horror']"
nm0911434,Caryn Ward,['Romance']
nm0870206,Tammy Townsend,['Romance']
nm1550590,Tanjareen Thomas,['Romance']
nm0668241,Carl Anthony Payne II,['Romance']
nm0005098,Chris Klein,"['Action', 'Adventure', 'War']"
nm2408572,Victoria Summer,"['Action', 'Adventure', 'War']"
nm0246306,Werner Daehn,"['Action', 'Adventure', 'War']"
nm0644750,Randy Oglesby,"['Action', 'Adventure', 'War']"
nm6663217,Arielle Holmes,"['Crime', 'Drama']"
nm2655177,Caleb Landry Jones,"['Crime', 'Drama']"
nm7350709,Buddy Duress,"['Crime', 'Drama']"
nm1238459,Necro,"['Crime', 'Drama']"
nm0947338,Anton Yelchin,"['Crime', 'Drama']"
nm0221046,Zooey Deschanel,"['Crime', 'Drama']"
nm0370035,John Hawkes,"['Crime', 'Drama']"
nm0790057,Alia Shawkat,"['Crime', 'Drama']"
nm0685856,Michael Pitt,"['Crime', 'Drama', 'Thriller']"
nm1405398,Dan Stevens,"['Crime', 'Drama', 'Thriller']"
nm3571592,Christopher Abbott,"['Crime', 'Drama', 'Thriller']"
nm0114532,Rob Brown,"['Crime', 'Drama', 'Thriller']"
nm0001449,Frank Langella,"['Comedy', 'Drama']"
nm0001082,Billy Crudup,"['Comedy', 'Drama']"
nm0000775,Christina Applegate,"['Comedy', 'Drama']"
nm0005316,Mary Kay Place,"['Comedy', 'Drama']"
nm0000115,Nicolas Cage,['Drama']
nm0005299,Sarah Paulson,['Drama']
nm0001228,Peter Fonda,['Drama']
nm0001567,Connie Nielsen,['Drama']
nm0429363,Toby Jones,"['Adventure', 'Family', 'History']"
nm0934362,Penelope Wilton,"['Adventure', 'Family', 'History']"
nm0568400,Ian McElhinney,"['Adventure', 'Family', 'History']"
nm3280686,Art Parkinson,"['Adventure', 'Family', 'History']"
nm0000638,William Shatner,"['Fantasy', 'Horror', 'Mystery']"
nm0125579,George Buza,"['Fantasy', 'Horror', 'Mystery']"
nm1353738,Rob Archer,"['Fantasy', 'Horror', 'Mystery']"
nm5046516,Zoé De Grand Maison,"['Fantasy', 'Horror', 'Mystery']"
nm0000117,Neve Campbell,['Drama']
nm1782299,Imogen Poots,['Drama']
nm1842974,Alex Wolff,['Drama']
nm3665787,Tom Cullen,['Drama']
nm0402116,Cemal Hünal,['Drama']
nm0704867,Robert Rabiah,['Drama']
nm0004645,Antonio Sabato Jr.,['Drama']
nm0241049,Josh Duhamel,"['Adventure', 'Animation', 'Comedy']"
nm0240381,Hilary Duff,"['Adventure', 'Animation', 'Comedy']"
nm0001705,Rob Schneider,"['Adventure', 'Animation', 'Comedy']"
nm0565366,Jesse McCartney,"['Adventure', 'Animation', 'Comedy']"
nm0753314,Mark Rylance,"['Adventure', 'Family', 'Fantasy']"
nm6982717,Ruby Barnhill,"['Adventure', 'Family', 'Fantasy']"
nm0934362,Penelope Wilton,"['Adventure', 'Family', 'Fantasy']"
nm1318596,Jemaine Clement,"['Adventure', 'Family', 'Fantasy']"
nm2003700,Chace Crawford,"['Horror', 'Thriller']"
nm0244630,Eliza Dushku,"['Horror', 'Thriller']"
nm1040365,Brandon T. Jackson,"['Horror', 'Thriller']"
nm0126260,P.J. Byrne,"['Horror', 'Thriller']"
nm0199312,Eric Dane,"['Crime', 'Drama', 'Mystery']"
nm0954036,Natalie Zea,"['Crime', 'Drama', 'Mystery']"
nm0001496,Amy Madigan,"['Crime', 'Drama', 'Mystery']"
nm0504412,Adrian Lester,"['Crime', 'Drama', 'Mystery']"
nm4898221,Joleen Nordstrom,"['Comedy', 'Fantasy', 'Romance']"
nm4395571,Khu,"['Comedy', 'Fantasy', 'Romance']"
nm0000616,Eric Roberts,"['Comedy', 'Fantasy', 'Romance']"
nm3264089,Deanna Grace Congo,"['Comedy', 'Fantasy', 'Romance']"
nm4933762,Emily Bedford,"['Comedy', 'Fantasy', 'Romance']"
nm6457515,Taylor Carter,"['Comedy', 'Fantasy', 'Romance']"
nm4869559,Sabina Gavrilov,"['Comedy', 'Fantasy', 'Romance']"
nm6515885,Matt McHugh,"['Comedy', 'Fantasy', 'Romance']"
nm5660657,Sarah McHugh,"['Comedy', 'Fantasy', 'Romance']"
nm0000146,Ralph Fiennes,['Drama']
nm1567113,Jessica Chastain,['Drama']
nm1741002,Matt Smith,['Drama']
nm3571592,Christopher Abbott,['Drama']
nm0002064,Giancarlo Esposito,"['Drama', 'Musical']"
nm0001496,Amy Madigan,"['Drama', 'Musical']"
nm0038680,Ashanti,"['Drama', 'Musical']"
nm3036914,Arden Cho,"['Drama', 'Musical']"
nm2814621,Erin Bethea,['Drama']
nm5218429,Arielle Bielicki,['Drama']
nm4951025,Stacey Bradshaw,['Drama']
nm3553295,Andrew Cheney,['Drama']
nm0000352,Vincent D'Onofrio,"['Biography', 'Documentary', 'History']"
nm0001504,Marilyn Manson,"['Action', 'Crime', 'Drama']"
nm0095478,Mark Boone Junior,"['Action', 'Crime', 'Drama']"
nm4545984,Sam Quartin,"['Action', 'Crime', 'Drama']"
nm1294002,Niko Nicotera,"['Action', 'Crime', 'Drama']"
nm4436761,Matilda Anna Ingrid Lutz,"['Comedy', 'Family', 'Romance']"
nm2197298,Katrina Bowden,"['Comedy', 'Family', 'Romance']"
nm2322853,Claire Holt,"['Comedy', 'Family', 'Romance']"
nm1460812,Lane Garrison,"['Comedy', 'Family', 'Romance']"
nm1512166,Jamie Chung,"['Comedy', 'Romance']"
nm1034965,Bryan Greenberg,"['Comedy', 'Romance']"
nm0628827,Richard Ng,"['Comedy', 'Romance']"
nm2861251,Sarah Lian,"['Comedy', 'Romance']"
nm3614943,Madelyn Deutch,"['Drama', 'Family']"
nm0179224,Barry Corbin,"['Drama', 'Family']"
nm0791723,Quinn Shephard,"['Drama', 'Family']"
nm1975228,Nick Krause,"['Drama', 'Family']"
nm1526352,Jaimie Alexander,"['Drama', 'Thriller']"
nm0004747,Wes Bentley,"['Drama', 'Thriller']"
nm1544217,Cam Gigandet,"['Drama', 'Thriller']"
nm3055666,Astrid Coppens,"['Drama', 'Thriller']"
nm0000222,Brooke Shields,['Drama']
nm3701064,Iwan Rheon,['Drama']
nm0696387,Carrie Preston,['Drama']
nm2417490,Kyle Red Silverstein,['Drama']
nm0915637,Sarah Wayne Callies,"['Horror', 'Thriller']"
nm0005438,Jeremy Sisto,"['Horror', 'Thriller']"
nm5025909,Sofia Rosinsky,"['Horror', 'Thriller']"
nm6536293,Logan Creran,"['Horror', 'Thriller']"
nm0001772,Patrick Stewart,['Comedy']
nm1417647,Jon Heder,['Comedy']
nm0734442,James Roday Rodriguez,['Comedy']
nm0385644,Cheryl Hines,['Comedy']
nm0001804,Stanley Tucci,['Documentary']
nm4908103,Genoveva Rossi,"['Documentary', 'Horror']"
nm1440820,Bianca Allaine,"['Documentary', 'Horror']"
nm5890556,Cole Doman,['Drama']
nm6564737,Joe Keery,['Drama']
nm1717497,Elizabeth Laidlaw,['Drama']
nm0372366,Pat Healy,['Drama']
nm0005048,Thomas Jane,"['Action', 'Crime', 'Drama']"
nm0000401,Laurence Fishburne,"['Action', 'Crime', 'Drama']"
nm2802083,Joanna Douglas,"['Action', 'Crime', 'Drama']"
nm13301528,Mellanie Hubert,"['Action', 'Crime', 'Drama']"
nm0001626,Christopher Plummer,"['Drama', 'Mystery', 'Thriller']"
nm0731323,Kim Roberts,"['Drama', 'Mystery', 'Thriller']"
nm0807288,Amanda Smith,"['Drama', 'Mystery', 'Thriller']"
nm0001445,Martin Landau,"['Drama', 'Mystery', 'Thriller']"
nm0386472,Emile Hirsch,"['Crime', 'Drama', 'Thriller']"
nm2368789,Zoë Kravitz,"['Crime', 'Drama', 'Thriller']"
nm3614913,Zoey Deutch,"['Crime', 'Drama', 'Thriller']"
nm1710309,Emory Cohen,"['Crime', 'Drama', 'Thriller']"
nm2159926,Jake Johnson,"['Comedy', 'Drama']"
nm1679669,Rosemarie DeWitt,"['Comedy', 'Drama']"
nm0089217,Orlando Bloom,"['Comedy', 'Drama']"
nm0488953,Brie Larson,"['Comedy', 'Drama']"
nm0000158,Tom Hanks,"['Biography', 'Drama', 'Music']"
nm2581521,Austin Butler,"['Biography', 'Drama', 'Music']"
nm4609822,Olivia DeJonge,"['Biography', 'Drama', 'Music']"
nm0861013,Helen Thomson,"['Biography', 'Drama', 'Music']"
nm0005497,Nicholle Tom,"['Comedy', 'Drama', 'Romance']"
nm0067768,Jordan Belfi,"['Comedy', 'Drama', 'Romance']"
nm0150326,Erin Chambers,"['Comedy', 'Drama', 'Romance']"
nm1689872,Alison Haislip,"['Comedy', 'Drama', 'Romance']"
nm1631269,Chloë Grace Moretz,"['Biography', 'Drama']"
nm3287038,Thomas Mann,"['Biography', 'Drama']"
nm0035514,Richard Armitage,"['Biography', 'Drama']"
nm0005251,Carrie-Anne Moss,"['Biography', 'Drama']"
nm0000502,Christopher Lloyd,"['Drama', 'Family']"
nm6653108,Tekola Cornetet,"['Drama', 'Family']"
nm0434223,Jane Kaczmarek,"['Drama', 'Family']"
nm0489476,David Lascher,"['Drama', 'Family']"
nm12588647,Goksin Erdemli,"['Mystery', 'Thriller']"
nm4371455,Kasia Madera,"['Mystery', 'Thriller']"
nm1517976,Chris Pine,"['Mystery', 'Thriller']"
nm0628601,Thandiwe Newton,"['Mystery', 'Thriller']"
nm2309517,Armie Hammer,"['Drama', 'Fantasy', 'Thriller']"
nm1834115,Annabelle Wallis,"['Drama', 'Fantasy', 'Thriller']"
nm3665787,Tom Cullen,"['Drama', 'Fantasy', 'Thriller']"
nm0245699,Clint Dyer,"['Drama', 'Fantasy', 'Thriller']"
nm0000093,Brad Pitt,"['Drama', 'Romance']"
nm0001401,Angelina Jolie,"['Drama', 'Romance']"
nm0491259,Mélanie Laurent,"['Drama', 'Romance']"
nm0693799,Melvil Poupaud,"['Drama', 'Romance']"
nm1838318,Scott Baxter,"['Horror', 'Thriller']"
nm2278344,Chad Bishop,"['Horror', 'Thriller']"
nm2584117,Jamie Bernadette,"['Horror', 'Thriller']"
nm4402721,Janet Roth,"['Horror', 'Thriller']"
nm0002907,Alexander Skarsgård,"['Action', 'Comedy', 'Crime']"
nm0671567,Michael Peña,"['Action', 'Comedy', 'Crime']"
nm3772243,Theo James,"['Action', 'Comedy', 'Crime']"
nm1935086,Tessa Thompson,"['Action', 'Comedy', 'Crime']"
nm2173553,Orson,['Action']
nm0776580,Matt Schulze,['Action']
nm0001744,Tom Sizemore,['Action']
nm5776833,May Anderson,['Action']
nm0003405,Nathan Anderson,['Action']
nm5386442,Sebastian Knorr,['Action']
nm6643149,Asaf Gabay,['Action']
nm6643150,Mohammad El Achi,['Action']
nm3718108,Hugo Bariller,['Action']
nm1641117,Alex Pettyfer,"['History', 'Thriller']"
nm0927240,Robert Wieckiewicz,"['History', 'Thriller']"
nm1506908,Talulah Riley,"['History', 'Thriller']"
nm0002091,Michael Gambon,"['History', 'Thriller']"
nm5560170,Ashley Bolding,['Drama']
nm0235660,Donald Dowd,['Drama']
nm6473539,Mariana Gattegno,['Drama']
nm6473719,Cassandra Kammerer,['Drama']
nm5560170,Ashley Bolding,['Drama']
nm0235660,Donald Dowd,['Drama']
nm0376547,Michael Henderson,['Drama']
nm5583752,Jorge Lansing,['Drama']
nm2987089,Dan Anderson,['Musical']
nm6473717,Janie Babb,['Musical']
nm5560170,Ashley Bolding,['Musical']
nm5567743,Ross Brickelmaier,['Musical']
nm2987089,Dan Anderson,['Musical']
nm6473717,Janie Babb,['Musical']
nm5560170,Ashley Bolding,['Musical']
nm5567743,Ross Brickelmaier,['Musical']
nm0002332,Stephen Lang,['War']
nm0000641,Gary Sinise,['War']
nm2987089,Dan Anderson,['Musical']
nm6473717,Janie Babb,['Musical']
nm5560170,Ashley Bolding,['Musical']
nm5567743,Ross Brickelmaier,['Musical']
nm2987089,Dan Anderson,['Musical']
nm6473717,Janie Babb,['Musical']
nm5560170,Ashley Bolding,['Musical']
nm5567743,Ross Brickelmaier,['Musical']
nm0001643,Linnea Quigley,['Horror']
nm0139175,Antoni Corone,['Horror']
nm4618754,Christopher Diaz,['Horror']
nm4160539,Noa Lindberg,['Horror']
nm0167024,Robert Clohessy,"['Action', 'Adventure', 'Drama']"
nm0205772,Ken Davitian,"['Action', 'Adventure', 'Drama']"
nm8168644,Myles Clohessy,"['Action', 'Adventure', 'Drama']"
nm6618547,Wassim Hawat,"['Action', 'Adventure', 'Drama']"
nm0290556,James Franco,"['Biography', 'Drama', 'Romance']"
nm0704270,Zachary Quinto,"['Biography', 'Drama', 'Romance']"
nm0731075,Emma Roberts,"['Biography', 'Drama', 'Romance']"
nm3083350,Charlie Carver,"['Biography', 'Drama', 'Romance']"
nm3484697,Omar Veluz,"['Action', 'Thriller']"
nm4869559,Sabina Gavrilov,"['Action', 'Thriller']"
nm4933762,Emily Bedford,"['Action', 'Thriller']"
nm6457515,Taylor Carter,"['Action', 'Thriller']"
nm3264089,Deanna Grace Congo,"['Action', 'Thriller']"
nm4102842,Aijia Grammer,"['Action', 'Thriller']"
nm2647980,Janet Lopez,"['Action', 'Thriller']"
nm0000616,Eric Roberts,"['Action', 'Thriller']"
nm4895409,Ashley Pereira,"['Action', 'Adventure', 'Fantasy']"
nm3137199,Stacey Dixon,"['Action', 'Adventure', 'Fantasy']"
nm4335892,Dan Garland,"['Action', 'Adventure', 'Fantasy']"
nm1252668,Jim O'Rear,"['Action', 'Adventure', 'Fantasy']"
nm1663205,Sharlto Copley,"['Comedy', 'Drama', 'Romance']"
nm0206359,Charlie Day,"['Comedy', 'Drama', 'Romance']"
nm0420955,Richard Jenkins,"['Comedy', 'Drama', 'Romance']"
nm0447695,Anna Kendrick,"['Comedy', 'Drama', 'Romance']"
nm0000300,Juliette Binoche,['Drama']
nm0170168,Giorgio Colangeli,['Drama']
nm3650704,Lou de Laâge,['Drama']
nm4413847,Domenico Diele,['Drama']
nm3113611,Jonathan Sherr,"['Adventure', 'Comedy', 'Romance']"
nm5533317,Itsuka,"['Adventure', 'Comedy', 'Romance']"
nm0518715,Jason London,"['Adventure', 'Comedy', 'Romance']"
nm1423559,Michael Solton,"['Adventure', 'Comedy', 'Romance']"
nm3012064,Grey Damon,['Comedy']
nm3598736,Bella Dayne,['Comedy']
nm0001151,Stephen Dorff,['Comedy']
nm0283945,Dan Fogler,['Comedy']
nm0001618,Joaquin Phoenix,"['Comedy', 'Crime', 'Drama']"
nm1297015,Emma Stone,"['Comedy', 'Crime', 'Drama']"
nm0000205,Parker Posey,"['Comedy', 'Crime', 'Drama']"
nm1369571,Joe Stapleton,"['Comedy', 'Crime', 'Drama']"
nm0001376,Isabelle Huppert,"['Crime', 'Drama', 'Thriller']"
nm0480850,Laurent Lafitte,"['Crime', 'Drama', 'Thriller']"
nm0175931,Anne Consigny,"['Crime', 'Drama', 'Thriller']"
nm0075650,Charles Berling,"['Crime', 'Drama', 'Thriller']"
nm0001744,Tom Sizemore,['Thriller']
nm6481102,Cybil Lake,['Thriller']
nm0715571,Margaret Reed,['Thriller']
nm5517683,Lily Peterson,['Thriller']
nm0234668,Portia Doubleday,['Comedy']
nm0343082,Marc-André Grondin,['Comedy']
nm0636562,Chris Noth,['Comedy']
nm0000452,Lauren Holly,['Comedy']
nm0340973,Jon Gries,"['Biography', 'Crime', 'Drama']"
nm0001744,Tom Sizemore,"['Biography', 'Crime', 'Drama']"
nm0000953,Peter Bogdanovich,"['Biography', 'Crime', 'Drama']"
nm0821325,Michelle Stafford,"['Biography', 'Crime', 'Drama']"
nm6592085,Peter Davenport,['Biography']
nm0000260,Joan Allen,['Biography']
nm6592075,Michael Stewart Allen,['Biography']
nm0108870,Joel Briel,['Biography']
nm0093546,Bryan Clark,['Biography']
nm2264399,James Cronin,['Biography']
nm0000258,Stephanie Zimbalist,"['Comedy', 'Drama', 'Family']"
nm0736263,Daniel Roebuck,"['Comedy', 'Drama', 'Family']"
nm0230775,Ellen Dolan,"['Comedy', 'Drama', 'Family']"
nm0001419,Sally Kellerman,"['Comedy', 'Drama', 'Family']"
nm1706020,Natasha Hall,['Action']
nm3819620,Mikal Vega,['Action']
nm0008543,Tim Abell,['Action']
nm12514240,Liana Mendoza,['Action']
nm0000295,Kate Beckinsale,"['Action', 'Adventure', 'Fantasy']"
nm3772243,Theo James,"['Action', 'Adventure', 'Fantasy']"
nm0580014,Tobias Menzies,"['Action', 'Adventure', 'Fantasy']"
nm3091498,Lara Pulver,"['Action', 'Adventure', 'Fantasy']"
nm2454994,Bill Oberst Jr.,"['Comedy', 'Horror']"
nm3069650,Jodie Comer,"['Biography', 'Drama', 'Music']"
nm3726887,Jessica Brown Findlay,"['Biography', 'Drama', 'Music']"
nm4110963,Jack Lowden,"['Biography', 'Drama', 'Music']"
nm2034064,Simone Kirby,"['Biography', 'Drama', 'Music']"
nm2049935,Thor Ramsey,['Comedy']
nm0128657,Erin Cahill,['Comedy']
nm0598282,Michael Monks,['Comedy']
nm0004909,Joey Fatone,['Comedy']
nm1423105,Kerri Taylor,['Horror']
nm6489665,Esin Varan,['Horror']
nm5740344,Anthony DiCarlo,['Horror']
nm4861786,Gloria Chung,['Horror']
nm6262613,John Francis Shemmings,['Horror']
nm0442207,Lloyd Kaufman,['Horror']
nm4830975,Andrew Hsu,['Horror']
nm3632735,Lacy Marie Meyer,['Horror']
nm0001173,Aaron Eckhart,"['Biography', 'Drama', 'Sport']"
nm1587729,Finn Wittrock,"['Biography', 'Drama', 'Sport']"
nm0000677,Robin Tunney,"['Biography', 'Drama', 'Sport']"
nm0092961,Sarah Bolger,"['Biography', 'Drama', 'Sport']"
nm0313534,Melissa George,['Drama']
nm1191900,Ewen Leslie,['Drama']
nm4590837,Ed Oxenbould,['Drama']
nm2998321,Sophie Lowe,['Drama']
nm1035682,Derek Luke,['Drama']
nm1567113,Jessica Chastain,"['Drama', 'Romance']"
nm0564215,James McAvoy,"['Drama', 'Romance']"
nm3616206,Nina Arianda,"['Drama', 'Romance']"
nm0205626,Viola Davis,"['Drama', 'Romance']"
nm1767162,Baron Jay,"['Comedy', 'Romance']"
nm1232808,Trae Ireland,"['Comedy', 'Romance']"
nm4418088,Michael Joseph,"['Comedy', 'Romance']"
nm3070248,Chris Sapone,"['Comedy', 'Romance']"
nm0355379,Bug Hall,"['Drama', 'Horror', 'Mystery']"
nm2693282,Kat Steffens,"['Drama', 'Horror', 'Mystery']"
nm0001367,C. Thomas Howell,"['Drama', 'Horror', 'Mystery']"
nm6319635,Randy Lindsey,"['Drama', 'Horror', 'Mystery']"
nm0000499,Bai Ling,"['Action', 'Comedy', 'Crime']"
nm0709620,Josh Randall,"['Action', 'Comedy', 'Crime']"
nm0526154,Deanna Lund,"['Action', 'Comedy', 'Crime']"
nm0169721,Robyn Cohen,"['Action', 'Comedy', 'Crime']"
nm0001075,Peter Coyote,"['Biography', 'Documentary', 'Drama']"
